round,10%,20%,30%,40%,50%
1,0.799,0.7642,0.6897,0.6867,0.3709
2,0.7988,0.7664,0.7033,0.6981,0.4247
3,0.8006,0.7701,0.7101,0.6981,0.4789
4,0.8152,0.785,0.7662,0.7584,0.5657
5,0.8026,0.7806,0.7383,0.7286,0.6675
6,0.8083,0.7897,0.7603,0.712,0.6737
7,0.8026,0.771,0.7374,0.6677,0.635
8,0.8045,0.7632,0.7475,0.6722,0.6239
9,0.791,0.7575,0.7382,0.6548,0.5894
10,0.7945,0.739,0.7421,0.6505,0.5438
11,0.7945,0.7296,0.7399,0.6806,0.5484
12,0.8071,0.7605,0.775,0.7375,0.6244
13,0.8039,0.7595,0.7686,0.7459,0.6362
14,0.811,0.7546,0.7578,0.7271,0.6537
15,0.8098,0.7658,0.7602,0.7327,0.7111
16,0.8071,0.7643,0.7524,0.7379,0.7362
17,0.8036,0.7613,0.7552,0.7512,0.7447
18,0.7984,0.7681,0.7492,0.7437,0.7323
19,0.8063,0.7806,0.7603,0.7741,0.7375
20,0.8205,0.801,0.7861,0.7854,0.729
21,0.8123,0.8012,0.7656,0.7599,0.7005
22,0.8204,0.8052,0.7719,0.7493,0.699
23,0.8338,0.8074,0.7857,0.7614,0.7301
24,0.8133,0.7879,0.7744,0.7445,0.7231
25,0.7976,0.7784,0.7614,0.7486,0.7398
26,0.7923,0.7679,0.7633,0.7485,0.7373
27,0.7725,0.7433,0.7387,0.7303,0.7078
28,0.7725,0.7569,0.753,0.7548,0.7319
29,0.7918,0.778,0.7765,0.7827,0.7662
30,0.8008,0.773,0.7768,0.7729,0.7593
31,0.8232,0.8009,0.8097,0.8121,0.8022
32,0.8418,0.8246,0.8065,0.8293,0.8231
33,0.8252,0.7962,0.7635,0.7889,0.7787
34,0.8134,0.7813,0.7533,0.7679,0.7399
35,0.8104,0.795,0.7574,0.7863,0.7535
36,0.8093,0.7998,0.753,0.7739,0.7443
37,0.8085,0.7989,0.7787,0.7636,0.7307
38,0.8321,0.8319,0.8073,0.7938,0.7621
39,0.8379,0.8353,0.7959,0.7934,0.7873
40,0.8457,0.8326,0.7984,0.7888,0.7874
41,0.8419,0.8066,0.7844,0.785,0.7764
42,0.8466,0.7961,0.7816,0.7886,0.7887
43,0.8283,0.7763,0.7695,0.765,0.7684
44,0.8283,0.7824,0.7739,0.7703,0.7619
45,0.8275,0.7841,0.7706,0.763,0.7623
46,0.8209,0.7905,0.7675,0.7539,0.7643
47,0.8116,0.8,0.7677,0.7652,0.7773
48,0.8222,0.8048,0.787,0.7791,0.7904
49,0.8132,0.7707,0.7659,0.7467,0.7509
50,0.813,0.7743,0.7706,0.7629,0.7601
51,0.8274,0.7949,0.8003,0.7899,0.7794
52,0.8333,0.7997,0.8042,0.7927,0.782
53,0.8371,0.8114,0.8088,0.8061,0.7818
54,0.8475,0.8454,0.837,0.8414,0.8038
55,0.8475,0.8409,0.8356,0.8332,0.7827
56,0.8511,0.8417,0.8341,0.8357,0.781
57,0.8511,0.842,0.8341,0.8401,0.7783
58,0.8501,0.8369,0.826,0.8274,0.7729
59,0.8514,0.8428,0.8327,0.8323,0.7918
60,0.8502,0.8452,0.8356,0.8439,0.8119
61,0.8385,0.8337,0.8252,0.8317,0.7902
62,0.836,0.8289,0.8174,0.8111,0.7736
63,0.8357,0.8331,0.8242,0.8184,0.7832
64,0.8349,0.8257,0.8132,0.8199,0.7794
65,0.8355,0.8215,0.8065,0.8087,0.7634
66,0.8368,0.8257,0.8162,0.8192,0.7869
67,0.8348,0.8257,0.8138,0.8314,0.8066
68,0.8323,0.8201,0.8132,0.8253,0.795
69,0.84,0.8313,0.8331,0.8321,0.817
70,0.8418,0.8373,0.8417,0.8437,0.8332
71,0.8561,0.847,0.8498,0.8465,0.8321
72,0.8574,0.8454,0.8554,0.8458,0.8208
73,0.856,0.854,0.8614,0.851,0.8307
74,0.8465,0.8567,0.8557,0.8469,0.8274
75,0.8462,0.8559,0.8524,0.8469,0.8293
76,0.8377,0.8494,0.8439,0.8435,0.8349
77,0.8403,0.8536,0.8435,0.8442,0.8405
78,0.8383,0.8405,0.8304,0.8353,0.8383
79,0.8434,0.8367,0.8341,0.8309,0.8289
80,0.8473,0.8413,0.8382,0.8281,0.8239
81,0.8355,0.8334,0.8294,0.8171,0.8198
82,0.8359,0.8354,0.8332,0.8188,0.8232
83,0.8347,0.8403,0.8355,0.8227,0.8188
84,0.8351,0.8405,0.8331,0.8258,0.8165
85,0.821,0.8268,0.8215,0.8097,0.8068
86,0.8268,0.8264,0.8241,0.8105,0.8014
87,0.8248,0.8179,0.8232,0.8118,0.7991
88,0.8258,0.8195,0.83,0.8176,0.8067
89,0.8056,0.8106,0.826,0.8159,0.8127
90,0.8049,0.8096,0.8227,0.8284,0.82
91,0.8037,0.8183,0.825,0.833,0.8167
92,0.8024,0.8234,0.8212,0.8332,0.8215
93,0.8023,0.8198,0.8132,0.8234,0.8073
94,0.8181,0.82,0.8129,0.8219,0.8063
95,0.8251,0.8317,0.8221,0.8187,0.8063
96,0.827,0.8213,0.8205,0.8135,0.802
97,0.817,0.8062,0.8099,0.8024,0.7845
98,0.8207,0.8105,0.8104,0.8072,0.796
99,0.8131,0.8106,0.8123,0.8112,0.7993
100,0.8088,0.8046,0.8141,0.8144,0.7983
101,0.8056,0.8132,0.8224,0.8189,0.8063
102,0.813,0.8308,0.838,0.8267,0.8216
103,0.808,0.8268,0.8385,0.8246,0.8239
104,0.7991,0.8214,0.8291,0.8197,0.8196
105,0.7962,0.8237,0.807,0.8032,0.799
106,0.7969,0.8168,0.7939,0.7985,0.7967
107,0.7971,0.8117,0.7721,0.7878,0.7734
108,0.801,0.8173,0.7673,0.7844,0.775
109,0.8162,0.8295,0.7785,0.7875,0.7783
110,0.8106,0.8212,0.7896,0.7901,0.7907
111,0.7987,0.8099,0.7929,0.7854,0.7916
112,0.8087,0.8214,0.8175,0.7972,0.8193
113,0.8094,0.8215,0.822,0.7997,0.8092
114,0.8155,0.8244,0.8159,0.7936,0.8125
115,0.8212,0.8357,0.8363,0.8211,0.8343
116,0.8412,0.8517,0.8457,0.8339,0.8501
117,0.8323,0.8456,0.8422,0.8317,0.8478
118,0.8248,0.8385,0.8424,0.8346,0.8573
119,0.8213,0.8334,0.8484,0.8443,0.8489
120,0.8272,0.833,0.8347,0.8277,0.8408
121,0.8099,0.8204,0.8149,0.8089,0.8166
122,0.8013,0.8148,0.8104,0.8135,0.8158
123,0.7998,0.8189,0.8159,0.8212,0.8192
124,0.7955,0.8202,0.8128,0.8189,0.8239
125,0.7847,0.8106,0.8075,0.8159,0.8098
126,0.7865,0.8177,0.8155,0.823,0.8196
127,0.7825,0.8157,0.814,0.8144,0.8097
128,0.7809,0.8088,0.8009,0.7984,0.7979
129,0.7829,0.8084,0.7959,0.786,0.7793
130,0.7904,0.8173,0.8075,0.7934,0.7885
131,0.8014,0.8283,0.8105,0.8036,0.788
132,0.8229,0.8416,0.8118,0.8015,0.7975
133,0.8314,0.8506,0.8222,0.8056,0.8036
134,0.8278,0.8508,0.8244,0.8185,0.8258
135,0.8228,0.8482,0.8159,0.809,0.8151
136,0.8092,0.8312,0.8097,0.8098,0.82
137,0.7959,0.8114,0.8172,0.8163,0.8125
138,0.7818,0.7997,0.811,0.8204,0.814
139,0.7672,0.7894,0.812,0.8166,0.8037
140,0.77,0.7925,0.8139,0.8232,0.8175
141,0.7667,0.7816,0.8081,0.8171,0.814
142,0.7696,0.7939,0.8082,0.8278,0.8268
143,0.773,0.7957,0.8099,0.8293,0.8265
144,0.7902,0.8009,0.8099,0.8353,0.8377
