round,10%,20%,30%,40%,50%
1,0.7198,0.7198,0.6365,0.6206,0.4048
2,0.7566,0.7399,0.6741,0.6622,0.4703
3,0.7745,0.7611,0.6931,0.6682,0.5147
4,0.7937,0.7804,0.7623,0.7359,0.5839
5,0.8237,0.8104,0.7757,0.7492,0.7172
6,0.7952,0.7818,0.7471,0.7302,0.7077
7,0.7718,0.7468,0.7148,0.6728,0.6494
8,0.7581,0.7331,0.7165,0.6677,0.662
9,0.7446,0.7068,0.7101,0.6357,0.6257
10,0.7423,0.6952,0.6968,0.6362,0.5892
11,0.7661,0.7105,0.7063,0.6458,0.5659
12,0.7875,0.7569,0.7513,0.7158,0.6552
13,0.7567,0.7107,0.7204,0.6859,0.6288
14,0.7809,0.7388,0.7176,0.7084,0.6704
15,0.8149,0.7503,0.7476,0.7229,0.7352
16,0.7978,0.7417,0.7427,0.718,0.7652
17,0.8014,0.7453,0.7477,0.723,0.7759
18,0.8567,0.8139,0.783,0.7915,0.7952
19,0.8585,0.8212,0.7866,0.7952,0.7788
20,0.8368,0.8312,0.7966,0.8068,0.7372
21,0.8524,0.8467,0.792,0.8155,0.7305
22,0.8236,0.8005,0.7507,0.7655,0.718
23,0.7636,0.7425,0.7107,0.7135,0.694
24,0.6985,0.6793,0.6621,0.6683,0.6458
25,0.6718,0.6527,0.6354,0.6417,0.6592
26,0.6479,0.6304,0.6021,0.6117,0.6425
27,0.6267,0.6267,0.5933,0.6117,0.605
28,0.661,0.6667,0.6305,0.6345,0.6279
29,0.6932,0.7072,0.6688,0.6734,0.6534
30,0.737,0.7053,0.6683,0.6801,0.6487
31,0.7211,0.6888,0.6862,0.6834,0.6499
32,0.7594,0.7272,0.6946,0.7184,0.6615
33,0.7285,0.6838,0.6541,0.6922,0.6353
34,0.7232,0.6737,0.6462,0.6821,0.6452
35,0.7061,0.6939,0.665,0.6888,0.6783
36,0.7503,0.7371,0.7071,0.7288,0.7184
37,0.7227,0.7152,0.7209,0.7102,0.6961
38,0.7994,0.7986,0.8043,0.7436,0.7294
39,0.8117,0.8071,0.7988,0.7381,0.7239
40,0.8217,0.8304,0.8171,0.7664,0.7373
41,0.8191,0.8078,0.7891,0.7411,0.7086
42,0.8676,0.832,0.7949,0.7725,0.77
43,0.8061,0.7674,0.7179,0.7456,0.7431
44,0.7834,0.7454,0.7086,0.7309,0.7365
45,0.7614,0.7234,0.6986,0.6909,0.7105
46,0.7656,0.7245,0.6928,0.6809,0.7042
47,0.743,0.7222,0.7066,0.6564,0.6768
48,0.7888,0.7711,0.7635,0.709,0.7338
49,0.8093,0.7606,0.7559,0.7052,0.7066
50,0.8466,0.7929,0.7812,0.7555,0.7442
51,0.8759,0.8514,0.852,0.8278,0.8196
52,0.8449,0.8254,0.824,0.8155,0.8153
53,0.8122,0.7969,0.7956,0.7945,0.8058
54,0.7796,0.7966,0.8137,0.818,0.8221
55,0.779,0.7972,0.8143,0.8138,0.8108
56,0.7398,0.7466,0.769,0.7685,0.7481
57,0.7784,0.7723,0.7965,0.791,0.7672
58,0.7677,0.7556,0.7849,0.7676,0.7262
59,0.8212,0.801,0.8183,0.7893,0.7757
60,0.8047,0.7763,0.7995,0.7717,0.7545
61,0.8031,0.78,0.7965,0.7601,0.7644
62,0.8112,0.7889,0.793,0.7656,0.7494
63,0.7902,0.7671,0.7703,0.7478,0.7344
64,0.7969,0.7778,0.7663,0.7212,0.7117
65,0.7807,0.7606,0.7419,0.7016,0.7109
66,0.8094,0.7919,0.7808,0.7516,0.7627
67,0.8215,0.8093,0.7946,0.7606,0.7759
68,0.8251,0.812,0.802,0.7716,0.7955
69,0.8037,0.7921,0.7905,0.7864,0.8087
70,0.8001,0.8031,0.7995,0.7908,0.7921
71,0.8044,0.8095,0.7997,0.7731,0.7623
72,0.765,0.7689,0.7657,0.7464,0.7486
73,0.8328,0.8431,0.831,0.806,0.8116
74,0.8282,0.8442,0.8196,0.7958,0.8028
75,0.8471,0.8668,0.8399,0.8155,0.8494
76,0.8365,0.8516,0.8222,0.8144,0.8604
77,0.8665,0.881,0.8488,0.8391,0.9039
78,0.8067,0.8257,0.7977,0.7874,0.8457
79,0.8146,0.8294,0.8134,0.795,0.8552
80,0.8188,0.8161,0.8014,0.7856,0.8291
81,0.8213,0.8186,0.8064,0.7893,0.8253
82,0.8237,0.8212,0.8181,0.7968,0.8104
83,0.8698,0.8682,0.8603,0.8371,0.8491
84,0.9051,0.9033,0.893,0.8689,0.8725
85,0.8927,0.8948,0.8961,0.8714,0.8764
86,0.8824,0.8922,0.8935,0.8631,0.8747
87,0.852,0.8661,0.8607,0.8273,0.844
88,0.8661,0.8684,0.8701,0.8309,0.8417
89,0.8575,0.8639,0.867,0.8283,0.8393
90,0.8385,0.8697,0.8654,0.8303,0.8398
91,0.8563,0.886,0.878,0.8499,0.8477
92,0.8631,0.8869,0.8778,0.8661,0.8468
93,0.8337,0.8493,0.8413,0.8379,0.8186
94,0.8371,0.8464,0.8318,0.8281,0.8243
95,0.8704,0.8544,0.8379,0.825,0.8218
96,0.8668,0.8268,0.8184,0.791,0.7928
97,0.8668,0.8301,0.8273,0.7966,0.815
98,0.8771,0.8564,0.8521,0.821,0.8479
99,0.8828,0.8635,0.8669,0.8455,0.8579
100,0.8939,0.8784,0.8837,0.8722,0.8878
101,0.8912,0.8986,0.8894,0.8962,0.913
102,0.9142,0.9215,0.9127,0.9063,0.9264
103,0.9258,0.9304,0.9195,0.9194,0.9321
104,0.925,0.9314,0.9214,0.9232,0.9321
105,0.9264,0.9293,0.9146,0.9047,0.9091
106,0.9216,0.9195,0.9148,0.8999,0.9002
107,0.9125,0.9322,0.9239,0.9127,0.9202
108,0.9282,0.9454,0.9315,0.9236,0.9267
109,0.905,0.9255,0.9132,0.9019,0.9083
110,0.9192,0.9415,0.9355,0.9287,0.9425
111,0.9102,0.9401,0.9216,0.9098,0.9239
112,0.9011,0.9092,0.8961,0.8861,0.8875
113,0.8257,0.8367,0.8301,0.8277,0.828
114,0.7867,0.7997,0.7844,0.7787,0.777
115,0.759,0.7644,0.746,0.7252,0.7155
116,0.775,0.7637,0.7577,0.7419,0.7347
117,0.798,0.784,0.7807,0.753,0.7577
118,0.8287,0.8177,0.8076,0.7654,0.7827
119,0.8584,0.8363,0.8306,0.7913,0.8072
120,0.8676,0.8575,0.8405,0.8212,0.8331
121,0.866,0.8667,0.8405,0.8196,0.8284
122,0.8594,0.8594,0.8338,0.8161,0.8162
123,0.8824,0.8727,0.843,0.8205,0.8253
124,0.8722,0.8618,0.8395,0.8007,0.81
125,0.8463,0.8331,0.8125,0.7604,0.788
126,0.8388,0.8205,0.808,0.7539,0.8033
127,0.8502,0.8325,0.8166,0.7813,0.8175
128,0.8574,0.8447,0.8354,0.8063,0.8264
129,0.8873,0.8742,0.864,0.8455,0.861
130,0.884,0.8587,0.8626,0.8544,0.8496
131,0.8746,0.8528,0.8579,0.8532,0.8296
132,0.8832,0.8642,0.8379,0.7975,0.7839
133,0.8723,0.856,0.8356,0.8002,0.7923
134,0.8403,0.8107,0.785,0.7572,0.7343
135,0.872,0.8653,0.8232,0.8025,0.7875
136,0.8834,0.8739,0.8346,0.8082,0.7932
137,0.8723,0.8739,0.8439,0.8209,0.7793
138,0.8483,0.8499,0.8159,0.7929,0.7366
139,0.845,0.8486,0.8165,0.7853,0.7339
140,0.8388,0.8317,0.813,0.7777,0.7011
141,0.8473,0.8431,0.8196,0.772,0.6754
142,0.833,0.8122,0.8054,0.7692,0.701
143,0.8529,0.8236,0.8168,0.7682,0.6996
144,0.8872,0.8781,0.8657,0.8175,0.7428
