round,10%,20%,30%,40%,50%
1,115.5159,79.2188,-0.4608,-9.0676,-213.5582
2,170.7746,132.0971,58.9782,47.0448,-188.8383
3,188.3174,151.7306,84.6824,56.4325,-133.6965
4,232.2779,189.4132,145.4588,118.9423,-56.4555
5,261.8737,212.7769,158.0529,131.4076,-3.3568
6,171.5238,140.0267,114.9655,69.5401,-10.2681
7,99.5271,66.8696,43.7474,-11.4854,-38.1722
8,72.7685,33.644,17.7127,-31.9219,-76.9662
9,54.6438,9.9951,15.9872,-94.568,-155.6514
10,47.5032,-12.9333,-4.8011,-118.4073,-234.6729
11,91.2585,37.0288,32.2861,-57.4987,-223.4848
12,159.1658,112.4373,110.3149,28.8888,-130.7547
13,110.4255,35.5891,53.6084,-28.229,-141.0374
14,133.4584,58.0164,39.6118,-5.7784,-78.7943
15,184.9181,95.2945,86.2689,33.4023,33.03
16,149.3096,49.4245,48.6797,-3.3093,44.1586
17,124.4507,28.9215,34.8947,-8.2371,43.0579
18,186.8452,124.8133,101.1639,83.5826,69.9915
19,205.9154,148.746,119.7083,125.3456,79.8493
20,162.4135,141.5465,112.848,116.1759,52.1649
21,214.2148,197.4537,142.7873,137.045,67.1947
22,230.0386,154.6699,108.5378,62.5269,80.3179
23,183.9917,112.0261,76.421,17.9156,73.3141
24,92.1629,17.0361,2.3648,-52.7284,7.5534
25,66.9899,-9.3294,-20.9481,-66.7026,2.4166
26,-7.0641,-89.7708,-74.6106,-117.0712,-48.8994
27,-65.6183,-95.5382,-92.1236,-101.4343,-125.3951
28,-46.3812,-64.3149,-64.0602,-90.8137,-113.3393
29,-26.36,-22.9971,-29.4767,-63.5878,-95.787
30,71.5051,1.4292,-8.2258,-45.2685,-79.4084
31,90.5751,26.6808,26.9466,-4.3996,-39.4015
32,132.9011,75.7885,40.574,27.3821,-16.0611
33,98.062,20.729,-30.6526,-11.0956,-50.8288
34,98.5844,9.392,-31.471,-12.8985,-55.1476
35,58.2562,36.9717,-8.301,11.6756,-18.829
36,85.4704,67.6454,0.1453,16.3063,-3.869
37,66.6199,53.7114,34.1196,18.9129,-19.852
38,135.8017,130.7624,126.8914,69.5597,24.2973
39,162.9704,154.1318,131.5791,73.2011,60.1602
40,143.0001,152.4389,128.5827,70.595,42.1573
41,198.0552,169.8516,130.2081,87.8938,49.4746
42,292.0629,219.5335,145.1809,138.1215,138.5578
43,253.1636,178.3866,93.24,118.2143,118.2572
44,224.0161,156.6723,66.9079,93.0778,91.639
45,261.5551,199.6403,118.1571,77.4399,121.0708
46,232.2258,185.7152,87.0507,29.0827,79.2119
47,179.9901,177.6734,98.5448,7.5831,37.7687
48,283.91,285.2532,214.45,105.6538,148.2866
49,317.8527,274.317,218.2836,101.2081,121.1654
50,360.4373,308.0519,245.6096,193.8323,168.6847
51,431.9943,404.2009,389.2204,341.3641,310.0096
52,401.7322,378.4654,367.159,330.6392,322.838
53,370.6453,355.2262,342.9437,323.1166,325.7257
54,345.1629,358.8675,367.401,374.5053,348.4518
55,386.4516,392.7924,400.7362,384.0035,353.1088
56,346.2352,335.0703,346.0633,332.2769,270.696
57,415.684,375.7662,389.6423,370.4876,296.0369
58,401.9954,355.7465,362.2086,309.6568,198.3632
59,483.0544,442.3813,435.3641,361.1838,295.4191
60,453.4402,384.0293,379.7167,331.6502,256.8835
61,431.7958,380.9451,367.5862,297.049,259.8074
62,458.8261,416.6835,372.0506,299.6885,239.4817
63,408.0258,356.1021,321.7041,267.3569,215.8684
64,424.8312,371.867,315.7214,203.2959,160.3474
65,351.8376,323.3408,254.1769,142.7685,118.5675
66,424.489,395.5879,342.5766,247.5747,245.5544
67,441.394,416.9374,373.3413,283.9121,289.5636
68,424.454,405.449,364.3481,288.0939,307.6478
69,449.8062,426.7706,396.7491,363.4666,395.4859
70,430.3041,424.9753,398.8778,358.9597,364.0006
71,399.3571,390.4717,354.1485,282.6172,258.7849
72,326.4408,319.8393,283.5938,207.5814,206.1765
73,455.9993,466.8685,419.4428,320.9821,325.8682
74,387.6837,424.2474,359.4986,286.9978,284.3267
75,525.1838,578.6994,501.8007,422.4156,483.8162
76,515.7537,565.9557,483.44,440.2164,529.2797
77,544.8008,591.114,508.0057,476.4194,571.7174
78,447.4363,500.0521,432.0863,385.8092,484.0291
79,511.1667,546.1777,493.3447,411.5486,519.6097
80,443.563,427.3442,386.9902,316.6776,376.1737
81,401.2298,386.6832,352.5922,265.3521,312.3933
82,516.8197,497.2206,477.895,371.7792,400.7764
83,638.6883,613.1641,588.1142,475.6938,488.1619
84,674.552,654.3077,622.6349,507.5127,484.4542
85,676.0988,669.3144,663.7844,535.1041,522.0682
86,743.1505,759.2522,739.7267,601.3268,597.3838
87,598.4034,616.8068,587.8651,455.9756,460.9009
88,616.1287,616.6211,587.0831,464.5569,459.1718
89,574.3574,583.1108,568.6696,457.7418,465.8631
90,518.6418,550.4796,523.273,426.5405,432.8507
91,528.934,557.9169,528.1953,455.386,442.1128
92,574.999,605.1268,568.4509,531.8907,475.7267
93,511.8808,522.8259,487.6608,468.7508,427.1026
94,499.1232,488.8379,445.0579,428.0949,422.0714
95,595.1637,553.8886,501.9278,454.6266,449.5087
96,621.2274,522.2453,501.5484,403.8951,388.55
97,594.9246,501.2893,504.5935,391.0507,418.6201
98,628.6005,570.0618,569.7079,451.9556,495.7728
99,720.5491,680.1385,690.8254,584.3056,598.8712
100,723.6521,695.26,713.7622,642.1292,642.0086
101,712.7336,733.3617,723.0465,695.2012,704.6117
102,709.3227,739.1137,723.4301,670.8025,685.2801
103,667.8288,676.0344,670.2931,630.3804,628.349
104,543.6499,563.3028,557.5502,527.775,517.0545
105,529.4717,552.3926,504.6019,481.5101,470.4861
106,487.4496,488.7469,455.9699,432.8912,423.4826
107,503.7441,511.3602,441.0094,434.4335,402.1546
108,609.5985,622.8481,508.8376,504.3405,472.4929
109,613.7683,607.056,498.2306,479.9544,448.9292
110,593.7058,577.9445,511.0917,471.8807,462.9829
111,535.9096,538.43,462.3,414.8744,404.5506
112,502.2452,490.8902,450.8009,395.3412,397.3922
113,326.4939,329.3138,325.0429,285.144,257.6086
114,290.0006,303.7028,268.1329,223.4733,195.6815
115,261.7801,277.742,237.9993,190.0289,149.9343
116,325.8413,304.5542,279.3829,237.5381,203.2286
117,383.8551,367.7658,341.801,268.7643,263.998
118,436.6414,425.3519,389.8575,295.7489,329.6554
119,515.8768,481.4486,450.5598,365.8825,391.5235
120,565.8699,542.6779,494.0043,421.4176,428.0391
121,557.0057,564.3626,489.1643,414.926,421.0046
122,557.8778,552.963,485.0664,434.6273,419.2471
123,562.2401,546.9482,472.5841,414.53,399.6531
124,549.4776,538.3236,489.5923,379.026,376.8745
125,447.8013,430.8146,389.9093,271.5331,298.5734
126,459.954,436.2947,414.0004,293.1881,349.6178
127,466.0399,452.4921,418.608,319.5306,350.1568
128,526.3353,513.0473,481.5063,387.5781,387.2086
129,538.6155,530.9628,485.5733,433.7955,406.3564
130,568.627,544.8593,509.5885,461.12,402.9993
131,512.5517,495.8783,453.1679,414.176,318.4003
132,421.6481,402.9302,345.4699,287.075,213.1462
133,399.4353,379.9882,337.8063,276.4415,225.4786
134,317.6517,282.0168,237.6217,195.2749,152.8058
135,372.3872,380.6747,306.1621,272.4063,257.0503
136,361.2598,362.1415,299.9372,263.3777,247.6393
137,384.2856,383.6839,335.5691,276.0614,228.2908
138,293.5474,304.2088,263.091,233.2944,136.7998
139,274.1494,299.4709,264.1916,230.3037,133.5434
140,216.2888,222.8087,198.9711,172.8562,45.8797
141,232.6226,230.2341,204.5373,182.0574,41.8088
142,236.707,220.9316,200.5839,195.995,95.4658
143,253.2854,215.809,185.1666,161.5258,90.1633
144,300.3708,264.8692,226.6519,203.4827,130.9896
